id,archivo,linea,clasificacion,motivo,contenido_original
532,transacciones.csv,380,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"379,2024/03/09,1000,invalid"
533,transacciones.csv,382,OMITIDO,Monto vacio o no numerico: '',"381,25/06/2024,,credito"
534,transacciones.csv,383,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"382,04/07/2024,500,invalid"
535,intereses.csv,362,FILTRADO,"Registro duplicado, ya procesado en esta ejecucion: fila identica","120,John Doe,,,-1"
536,transacciones.csv,384,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"383,26-01-2024,800,invalid"
537,transacciones.csv,385,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"384,2024/05/30,700,invalid"
538,transacciones.csv,386,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"385,27-07-2024,1500,invalid"
539,intereses.csv,390,FILTRADO,"Registro duplicado, ya procesado en esta ejecucion: fila identica","147,John Doe,,30,ahorro"
540,transacciones.csv,387,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"386,2024/01/01,-200,desconocido"
541,transacciones.csv,388,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"387,2024/07/10,3000,invalid"
542,transacciones.csv,389,OMITIDO,Monto vacio o no numerico: '',"388,2024/09/14,,debito"
543,intereses.csv,302,OMITIDO,Saldo vacio o no numerico: '',"109,Bob Johnson,,,hipoteca"
544,transacciones.csv,390,OMITIDO,Monto vacio o no numerico: '',"389,2024-11-19,,credito"
545,intereses.csv,303,OMITIDO,Tipo fuera del catalogo permitido: '-1',"112,Diana Prince,10000,150,-1"
546,transacciones.csv,394,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"393,2024-13-01,800,credito"
547,intereses.csv,305,OMITIDO,Tipo fuera del catalogo permitido: '-1',"120,Alice Brown,5000,45,-1"
548,transacciones.csv,397,OMITIDO,Monto vacio o no numerico: '',"396,23-05-2024,,debito"
549,intereses.csv,307,OMITIDO,Saldo vacio o no numerico: '',"112,Jane Smith,,150,hipoteca"
550,transacciones.csv,399,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"398,2024-05-09,1000,invalid"
551,intereses.csv,309,OMITIDO,Tipo fuera del catalogo permitido: '-1',"141,Alice Brown,5000,,-1"
552,intereses.csv,310,OMITIDO,Tipo fuera del catalogo permitido: '-1',"149,Steve Rogers,10000,40,-1"
553,intereses.csv,312,OMITIDO,Tipo fuera del catalogo permitido: '-1',"132,Bob Johnson,7000,100,-1"
554,intereses.csv,313,OMITIDO,Tipo fuera del catalogo permitido: '-1',"141,Alice Brown,10000,30,-1"
555,intereses.csv,314,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"123,Unknown,7000,100,prestamo"
556,intereses.csv,315,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"118,John Doe,10000,100,hipoteca"
557,intereses.csv,316,OMITIDO,Saldo vacio o no numerico: '',"138,Jane Smith,,,hipoteca"
558,intereses.csv,317,OMITIDO,Tipo fuera del catalogo permitido: '-1',"123,Alice Brown,8000,45,-1"
559,intereses.csv,319,OMITIDO,Tipo fuera del catalogo permitido: '-1',"144,Charlie Green,7000,30,-1"
560,intereses.csv,321,OMITIDO,Tipo fuera del catalogo permitido: '-1',"136,Steve Rogers,12000,35,-1"
561,intereses.csv,322,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"105,John Doe,10000,150,ahorro"
562,intereses.csv,324,OMITIDO,Saldo vacio o no numerico: '',"147,John Doe,,30,ahorro"
563,intereses.csv,325,OMITIDO,Saldo vacio o no numerico: '',"145,Bob Johnson,,35,ahorro"
564,transacciones.csv,403,OMITIDO,Monto vacio o no numerico: '',"402,2024/07/16,,credito"
565,intereses.csv,326,OMITIDO,Saldo vacio o no numerico: '',"138,Charlie Green,,100,prestamo"
566,transacciones.csv,405,OMITIDO,Monto vacio o no numerico: '',"404,2024-10-13,,credito"
567,intereses.csv,328,OMITIDO,Tipo fuera del catalogo permitido: '-1',"123,Charlie Green,5000,40,-1"
568,transacciones.csv,407,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"406,24/03/2024,700,desconocido"
569,intereses.csv,330,OMITIDO,Tipo fuera del catalogo permitido: '-1',"146,Bob Johnson,10000,40,-1"
570,transacciones.csv,408,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"407,2024-09-21,-200,desconocido"
571,intereses.csv,336,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"105,Diana Prince,7000,100,ahorro"
572,transacciones.csv,411,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"410,23-11-2024,1500,invalid"
573,intereses.csv,337,OMITIDO,Edad fuera del rango permitido: '',"128,Steve Rogers,5000,,ahorro"
574,transacciones.csv,413,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"412,06-12-2024,1000,invalid"
575,intereses.csv,338,OMITIDO,Tipo fuera del catalogo permitido: '-1',"113,Unknown,,40,-1"
576,transacciones.csv,414,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"413,2024/10/21,1500,invalid"
577,intereses.csv,339,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"106,Charlie Green,10000,100,ahorro"
578,transacciones.csv,415,OMITIDO,Monto vacio o no numerico: '',"414,2024-08-07,,debito"
579,intereses.csv,340,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"116,Diana Prince,8000,100,ahorro"
580,transacciones.csv,416,OMITIDO,Monto vacio o no numerico: '',"415,2024/06/29,,credito"
581,intereses.csv,341,OMITIDO,Saldo vacio o no numerico: '',"140,John Doe,,30,hipoteca"
582,transacciones.csv,417,OMITIDO,Monto vacio o no numerico: '',"416,2024-11-17,,desconocido"
583,intereses.csv,343,OMITIDO,Tipo fuera del catalogo permitido: '-1',"110,Alice Brown,7000,,-1"
584,transacciones.csv,418,OMITIDO,Monto vacio o no numerico: '',"417,2024/06/19,,debito"
585,intereses.csv,344,OMITIDO,Tipo fuera del catalogo permitido: '-1',"115,Diana Prince,,40,-1"
586,transacciones.csv,419,OMITIDO,Monto vacio o no numerico: '',"418,2024-12-28,,credito"
587,intereses.csv,345,OMITIDO,Tipo fuera del catalogo permitido: '-1',"138,Charlie Green,5000,,-1"
588,transacciones.csv,424,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"423,2024/08/28,800,invalid"
589,intereses.csv,346,OMITIDO,Tipo fuera del catalogo permitido: '-1',"150,Diana Prince,8000,35,-1"
590,transacciones.csv,426,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"425,09/01/2024,1200,invalid"
591,intereses.csv,347,OMITIDO,Tipo fuera del catalogo permitido: '-1',"101,Steve Rogers,5000,35,-1"
592,transacciones.csv,428,OMITIDO,Monto vacio o no numerico: '',"427,2024/12/27,,invalid"
593,intereses.csv,348,OMITIDO,Saldo vacio o no numerico: '',"105,Alice Brown,,25,prestamo"
594,transacciones.csv,430,OMITIDO,Monto vacio o no numerico: '',"429,2024-09-27,,invalid"
595,intereses.csv,349,OMITIDO,Saldo vacio o no numerico: '',"150,Steve Rogers,,25,hipoteca"
596,transacciones.csv,431,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"430,2024-05-07,1000,invalid"
597,intereses.csv,350,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"137,Charlie Green,7000,150,hipoteca"
598,transacciones.csv,432,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"431,2024/05/04,-200,desconocido"
599,intereses.csv,351,OMITIDO,Saldo vacio o no numerico: '',"124,John Doe,,35,prestamo"
600,transacciones.csv,434,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"433,2024-11-18,1500,invalid"
601,intereses.csv,352,OMITIDO,Tipo fuera del catalogo permitido: '-1',"132,John Doe,,40,-1"
602,transacciones.csv,435,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"434,2024/05/03,1500,desconocido"
603,intereses.csv,353,OMITIDO,Tipo fuera del catalogo permitido: '-1',"113,Alice Brown,,,-1"
604,transacciones.csv,436,OMITIDO,Monto vacio o no numerico: '',"435,2024/11/20,,credito"
605,intereses.csv,354,OMITIDO,Tipo fuera del catalogo permitido: '-1',"119,Steve Rogers,,35,-1"
606,transacciones.csv,438,OMITIDO,Monto vacio o no numerico: '',"437,2024/02/28,,credito"
607,intereses.csv,355,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"113,Charlie Green,7000,,unknown"
608,transacciones.csv,439,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"438,2024-10-18,1500,invalid"
609,intereses.csv,356,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"146,Charlie Green,8000,25,unknown"
610,transacciones.csv,441,OMITIDO,Monto vacio o no numerico: '',"440,28/07/2024,,invalid"
611,intereses.csv,359,OMITIDO,Tipo fuera del catalogo permitido: '-1',"118,Jane Smith,5000,25,-1"
612,transacciones.csv,444,OMITIDO,Monto vacio o no numerico: '',"443,11/05/2024,,credito"
613,intereses.csv,360,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"144,Diana Prince,8000,100,prestamo"
614,transacciones.csv,445,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"444,2024-04-19,1200,desconocido"
615,intereses.csv,361,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"127,John Doe,12000,100,ahorro"
616,transacciones.csv,446,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"445,2024-13-01,1200,debito"
617,intereses.csv,364,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"114,Jane Smith,12000,100,unknown"
618,transacciones.csv,447,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"446,2024-07-11,700,invalid"
619,intereses.csv,365,OMITIDO,Tipo fuera del catalogo permitido: '-1',"139,Charlie Green,12000,45,-1"
620,transacciones.csv,449,OMITIDO,Monto vacio o no numerico: '',"448,08-06-2024,,debito"
621,intereses.csv,366,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"132,Alice Brown,12000,100,hipoteca"
622,transacciones.csv,452,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"451,02/07/2024,700,invalid"
623,intereses.csv,369,OMITIDO,Tipo fuera del catalogo permitido: '-1',"107,Bob Johnson,8000,45,-1"
624,transacciones.csv,454,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"453,2024-13-01,800,invalid"
625,intereses.csv,370,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"118,Charlie Green,5000,100,hipoteca"
626,transacciones.csv,456,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"455,29/02/2024,800,invalid"
627,intereses.csv,371,OMITIDO,Saldo vacio o no numerico: '',"149,Steve Rogers,,150,prestamo"
628,transacciones.csv,457,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"456,18-10-2024,1200,invalid"
629,intereses.csv,373,OMITIDO,Edad fuera del rango permitido: '',"128,Diana Prince,7000,,hipoteca"
630,transacciones.csv,461,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"460,21-08-2024,0,invalid"
631,intereses.csv,375,OMITIDO,Tipo fuera del catalogo permitido: '-1',"127,Charlie Green,7000,30,-1"
632,transacciones.csv,462,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"461,2024-13-01,700,invalid"
633,intereses.csv,377,OMITIDO,Tipo fuera del catalogo permitido: '-1',"120,Jane Smith,5000,150,-1"
634,transacciones.csv,463,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"462,2024-13-01,1500,invalid"
635,intereses.csv,378,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"146,John Doe,,45,unknown"
636,transacciones.csv,467,OMITIDO,Monto vacio o no numerico: '',"466,2024/11/30,,credito"
637,intereses.csv,379,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"132,Bob Johnson,8000,100,prestamo"
638,transacciones.csv,470,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"469,2024/12/03,1000,invalid"
639,intereses.csv,380,OMITIDO,Tipo fuera del catalogo permitido: '-1',"112,Jane Smith,,100,-1"
640,transacciones.csv,471,OMITIDO,Monto vacio o no numerico: '',"470,2024/09/19,,debito"
641,intereses.csv,381,OMITIDO,Tipo fuera del catalogo permitido: '-1',"129,Steve Rogers,7000,150,-1"
642,transacciones.csv,472,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"471,04/12/2024,1000,desconocido"
643,intereses.csv,382,OMITIDO,Edad fuera del rango permitido: '',"136,Bob Johnson,10000,,hipoteca"
644,transacciones.csv,473,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"472,2024-13-01,,invalid"
645,intereses.csv,383,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"134,Diana Prince,12000,100,ahorro"
646,transacciones.csv,474,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"473,15/08/2024,700,invalid"
647,intereses.csv,384,OMITIDO,Tipo fuera del catalogo permitido: '-1',"105,Jane Smith,10000,25,-1"
648,transacciones.csv,475,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"474,2024-13-01,1200,invalid"
649,intereses.csv,385,OMITIDO,Saldo vacio o no numerico: '',"112,Bob Johnson,,25,ahorro"
650,transacciones.csv,476,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"475,2024/12/28,0,invalid"
651,intereses.csv,387,OMITIDO,Tipo fuera del catalogo permitido: '-1',"111,Steve Rogers,10000,,-1"
652,transacciones.csv,477,OMITIDO,Monto vacio o no numerico: '',"476,2024/07/06,,invalid"
653,intereses.csv,392,OMITIDO,Tipo fuera del catalogo permitido: '-1',"120,Bob Johnson,5000,45,-1"
654,transacciones.csv,480,OMITIDO,Monto vacio o no numerico: '',"479,07-12-2024,,invalid"
655,intereses.csv,393,OMITIDO,Edad fuera del rango permitido: '',"133,John Doe,10000,,hipoteca"
656,transacciones.csv,483,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"482,2024-02-04,800,invalid"
657,intereses.csv,395,OMITIDO,Tipo fuera del catalogo permitido: '-1',"114,Steve Rogers,10000,100,-1"
658,transacciones.csv,486,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"485,17-11-2024,1000,desconocido"
659,intereses.csv,396,OMITIDO,Tipo fuera del catalogo permitido: '-1',"132,Diana Prince,7000,,-1"
660,transacciones.csv,487,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"486,17-09-2024,800,invalid"
661,intereses.csv,397,OMITIDO,Tipo fuera del catalogo permitido: '-1',"147,Unknown,5000,45,-1"
662,transacciones.csv,489,OMITIDO,Monto vacio o no numerico: '',"488,11/12/2024,,debito"
663,intereses.csv,398,OMITIDO,Saldo vacio o no numerico: '',"104,Steve Rogers,,,hipoteca"
664,transacciones.csv,491,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"490,26/07/2024,700,invalid"
665,intereses.csv,399,OMITIDO,Saldo vacio o no numerico: '',"108,Alice Brown,,100,prestamo"
666,transacciones.csv,492,OMITIDO,Monto vacio o no numerico: '',"491,2024/03/31,,credito"
667,intereses.csv,400,OMITIDO,Tipo fuera del catalogo permitido: '-1',"126,Unknown,12000,25,-1"
668,transacciones.csv,493,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"492,2024/11/07,-200,invalid"
669,transacciones.csv,494,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"493,2024-08-29,0,invalid"
670,transacciones.csv,497,OMITIDO,Monto vacio o no numerico: '',"496,2024/09/14,,invalid"
671,transacciones.csv,498,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"497,2024/04/20,-200,desconocido"
672,transacciones.csv,499,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"498,2024-13-01,1500,invalid"
673,intereses.csv,440,FILTRADO,"Registro duplicado, ya procesado en esta ejecucion: fila identica","110,Alice Brown,7000,,-1"
674,transacciones.csv,501,OMITIDO,Monto vacio o no numerico: '',"500,2024/04/24,,invalid"
675,intereses.csv,480,FILTRADO,"Registro duplicado, ya procesado en esta ejecucion: fila identica","108,John Doe,8000,45,prestamo"
676,intereses.csv,402,OMITIDO,Tipo fuera del catalogo permitido: '-1',"110,John Doe,8000,25,-1"
677,intereses.csv,403,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"116,Steve Rogers,7000,150,hipoteca"
678,intereses.csv,404,OMITIDO,Tipo fuera del catalogo permitido: '-1',"107,John Doe,7000,25,-1"
679,intereses.csv,407,OMITIDO,Tipo fuera del catalogo permitido: '-1',"134,Diana Prince,10000,40,-1"
680,intereses.csv,410,OMITIDO,Saldo vacio o no numerico: '',"103,John Doe,,45,hipoteca"
681,intereses.csv,411,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"117,Alice Brown,10000,100,unknown"
682,intereses.csv,412,OMITIDO,Tipo fuera del catalogo permitido: '-1',"106,Diana Prince,8000,25,-1"
683,intereses.csv,413,OMITIDO,Tipo fuera del catalogo permitido: '-1',"128,Jane Smith,8000,30,-1"
684,intereses.csv,414,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"103,Jane Smith,7000,25,unknown"
685,transacciones.csv,502,OMITIDO,Monto vacio o no numerico: '',"501,2024-03-24,,credito"
686,intereses.csv,415,OMITIDO,Edad fuera del rango permitido: '',"120,Jane Smith,5000,,ahorro"
687,transacciones.csv,504,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"503,14-02-2024,1500,invalid"
688,intereses.csv,416,OMITIDO,Saldo vacio o no numerico: '',"109,Alice Brown,,150,hipoteca"
689,transacciones.csv,507,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"506,2024-06-10,-200,invalid"
690,intereses.csv,417,OMITIDO,Edad fuera del rango permitido: '',"135,Charlie Green,12000,,prestamo"
691,transacciones.csv,508,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"507,05-04-2024,0,invalid"
692,intereses.csv,418,OMITIDO,Saldo vacio o no numerico: '',"129,Diana Prince,,30,hipoteca"
693,transacciones.csv,512,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"511,22/02/2024,-200,invalid"
694,intereses.csv,419,OMITIDO,Saldo vacio o no numerico: '',"130,John Doe,,40,ahorro"
695,transacciones.csv,514,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"513,2024/01/10,3000,desconocido"
696,intereses.csv,422,OMITIDO,Edad fuera del rango permitido: '',"144,Steve Rogers,10000,,prestamo"
697,transacciones.csv,515,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"514,20/10/2024,-200,invalid"
698,intereses.csv,423,OMITIDO,Saldo vacio o no numerico: '',"120,Jane Smith,,25,prestamo"
699,transacciones.csv,517,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"516,21/08/2024,-200,desconocido"
700,intereses.csv,425,OMITIDO,Saldo vacio o no numerico: '',"102,Jane Smith,,150,hipoteca"
701,transacciones.csv,518,OMITIDO,Monto vacio o no numerico: '',"517,17/04/2024,,debito"
702,intereses.csv,426,OMITIDO,Saldo vacio o no numerico: '',"145,Alice Brown,,100,hipoteca"
703,transacciones.csv,519,OMITIDO,Monto vacio o no numerico: '',"518,02/03/2024,,invalid"
704,intereses.csv,431,OMITIDO,Tipo fuera del catalogo permitido: '-1',"137,Jane Smith,8000,,-1"
705,transacciones.csv,520,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"519,24-08-2024,-200,invalid"
706,intereses.csv,432,OMITIDO,Tipo fuera del catalogo permitido: '-1',"130,Alice Brown,,25,-1"
707,transacciones.csv,523,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"522,2024-06-12,1500,invalid"
708,intereses.csv,433,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"116,Alice Brown,12000,40,unknown"
709,transacciones.csv,524,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"523,2024/02/03,1000,invalid"
710,intereses.csv,435,OMITIDO,Saldo vacio o no numerico: '',"126,Bob Johnson,,,ahorro"
711,transacciones.csv,525,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"524,2024-11-12,1200,invalid"
712,intereses.csv,436,OMITIDO,Tipo fuera del catalogo permitido: '-1',"129,Jane Smith,10000,,-1"
713,transacciones.csv,526,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"525,2024-13-01,700,invalid"
714,intereses.csv,437,OMITIDO,Tipo fuera del catalogo permitido: '-1',"138,Unknown,10000,30,-1"
715,transacciones.csv,527,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"526,26/03/2024,700,invalid"
716,intereses.csv,438,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"148,Unknown,5000,100,ahorro"
717,transacciones.csv,529,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"528,13/06/2024,3000,invalid"
718,intereses.csv,439,OMITIDO,Edad fuera del rango permitido: '',"124,Steve Rogers,7000,,hipoteca"
719,transacciones.csv,531,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"530,2024/07/10,700,invalid"
720,intereses.csv,441,OMITIDO,Tipo fuera del catalogo permitido: '-1',"139,Jane Smith,,100,-1"
721,transacciones.csv,535,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"534,2024-05-15,3000,invalid"
722,intereses.csv,442,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"107,Alice Brown,7000,100,prestamo"
723,transacciones.csv,536,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"535,19-10-2024,1000,desconocido"
724,intereses.csv,443,OMITIDO,Tipo fuera del catalogo permitido: '-1',"142,Steve Rogers,7000,30,-1"
725,transacciones.csv,538,OMITIDO,Monto vacio o no numerico: '',"537,2024/08/25,,credito"
726,intereses.csv,444,OMITIDO,Saldo vacio o no numerico: '',"113,John Doe,,30,prestamo"
727,transacciones.csv,543,OMITIDO,Monto vacio o no numerico: '',"542,07/01/2024,,debito"
728,intereses.csv,445,OMITIDO,Tipo fuera del catalogo permitido: '-1',"107,Alice Brown,10000,40,-1"
729,transacciones.csv,544,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"543,2024-13-01,1500,invalid"
730,intereses.csv,446,OMITIDO,Edad fuera del rango permitido: '',"140,Charlie Green,5000,,prestamo"
731,transacciones.csv,550,OMITIDO,Monto vacio o no numerico: '',"549,05/11/2024,,credito"
732,intereses.csv,447,OMITIDO,Tipo fuera del catalogo permitido: '-1',"113,Alice Brown,7000,150,-1"
733,transacciones.csv,552,OMITIDO,Monto vacio o no numerico: '',"551,11-03-2024,,credito"
734,intereses.csv,448,OMITIDO,Tipo fuera del catalogo permitido: '-1',"114,Bob Johnson,7000,,-1"
735,transacciones.csv,553,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"552,2024-06-01,800,invalid"
736,intereses.csv,449,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"102,Bob Johnson,5000,150,hipoteca"
737,transacciones.csv,558,OMITIDO,Monto vacio o no numerico: '',"557,06/09/2024,,debito"
738,intereses.csv,451,OMITIDO,Tipo fuera del catalogo permitido: '-1',"143,Charlie Green,,45,-1"
739,transacciones.csv,559,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"558,2024-10-21,700,invalid"
740,intereses.csv,452,OMITIDO,Tipo fuera del catalogo permitido: '-1',"103,Jane Smith,10000,100,-1"
741,transacciones.csv,560,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"559,2024-12-26,-200,desconocido"
742,intereses.csv,453,OMITIDO,Edad fuera del rango permitido: '',"107,Alice Brown,7000,,hipoteca"
743,transacciones.csv,561,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"560,2024-13-01,-200,credito"
744,intereses.csv,455,OMITIDO,Saldo vacio o no numerico: '',"107,Bob Johnson,,35,hipoteca"
745,transacciones.csv,562,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"561,2024-01-05,1500,invalid"
746,intereses.csv,456,OMITIDO,Saldo vacio o no numerico: '',"142,Steve Rogers,,25,ahorro"
747,transacciones.csv,566,OMITIDO,Monto vacio o no numerico: '',"565,2024/11/11,,invalid"
748,intereses.csv,457,OMITIDO,Edad fuera del rango permitido: '',"148,Charlie Green,8000,,ahorro"
749,transacciones.csv,570,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"569,05-06-2024,1200,desconocido"
750,intereses.csv,458,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"144,Bob Johnson,10000,,unknown"
751,transacciones.csv,571,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"570,2024-03-20,1200,desconocido"
752,intereses.csv,460,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"114,Steve Rogers,10000,,unknown"
753,transacciones.csv,577,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"576,11/04/2024,1000,invalid"
754,intereses.csv,461,OMITIDO,Edad fuera del rango permitido: '',"103,Jane Smith,5000,,ahorro"
755,transacciones.csv,579,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"578,05-12-2024,-200,invalid"
756,intereses.csv,462,OMITIDO,Tipo fuera del catalogo permitido: '-1',"150,Diana Prince,10000,25,-1"
757,transacciones.csv,580,OMITIDO,Monto vacio o no numerico: '',"579,2024-05-01,,invalid"
758,intereses.csv,463,OMITIDO,Tipo fuera del catalogo permitido: '-1',"125,John Doe,,25,-1"
759,transacciones.csv,581,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"580,2024/11/28,700,invalid"
760,intereses.csv,464,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"150,Jane Smith,8000,150,hipoteca"
761,transacciones.csv,583,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"582,20/03/2024,1500,invalid"
762,intereses.csv,465,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"123,John Doe,5000,35,unknown"
763,transacciones.csv,584,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"583,22-02-2024,3000,invalid"
764,intereses.csv,467,OMITIDO,Tipo fuera del catalogo permitido: '-1',"138,Bob Johnson,10000,30,-1"
765,transacciones.csv,585,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"584,09/01/2024,700,invalid"
766,intereses.csv,471,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"137,Jane Smith,7000,150,ahorro"
767,transacciones.csv,595,OMITIDO,Monto vacio o no numerico: '',"594,2024-12-17,,debito"
768,intereses.csv,472,OMITIDO,Tipo fuera del catalogo permitido: '-1',"103,Diana Prince,10000,100,-1"
769,transacciones.csv,596,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"595,2024-13-01,1000,debito"
770,intereses.csv,474,OMITIDO,Tipo fuera del catalogo permitido: '-1',"145,Steve Rogers,,100,-1"
771,transacciones.csv,597,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"596,2024-09-27,700,invalid"
772,intereses.csv,475,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"138,John Doe,10000,25,unknown"
773,transacciones.csv,599,OMITIDO,Monto vacio o no numerico: '',"598,06-04-2024,,credito"
774,intereses.csv,476,OMITIDO,Edad fuera del rango permitido: '',"117,Diana Prince,12000,,hipoteca"
775,transacciones.csv,600,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"599,2024-13-01,700,debito"
776,intereses.csv,477,OMITIDO,Tipo fuera del catalogo permitido: '-1',"131,Bob Johnson,10000,,-1"
777,transacciones.csv,601,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"600,09/02/2024,1500,invalid"
778,intereses.csv,478,OMITIDO,Edad fuera del rango permitido: '',"132,Unknown,12000,,prestamo"
779,intereses.csv,479,OMITIDO,Tipo fuera del catalogo permitido: '-1',"146,Bob Johnson,,30,-1"
